Player,Overs,Mdns,Runs,Wkts,Econ,Ave,SR,Opposition,Ground,Start Date,Home_Away,Bowling_Arm,Pace_Spin
Umar Gul (PAK),28,2,96,3,3.42,32,56,v England,Manchester,27 Jul 2006,0,1,1
DAJ Bracewell (NZ),25,2,96,3,3.84,32,50,v Bangladesh,Chittagong,9 Oct 2013,0,1,1
TJ Friend (ZIM),26,4,97,3,3.73,32.33,52,v Sri Lanka,Kandy,4 Jan 2002,0,1,1
SE Bond (NZ),28,6,97,3,3.46,32.33,56,v Sri Lanka,Colombo (PSS),25 Apr 2003,0,1,1
SW Tait (AUS),24,4,97,3,4.04,32.33,48,v England,Nottingham,25 Aug 2005,0,1,1
VR Aaron (INDIA),26,4,97,3,3.73,32.33,52,v England,Manchester,7 Aug 2014,0,1,1
K Rabada (SA),36,11,97,3,2.69,32.33,72,v New Zealand,Wellington,16 Mar 2017,0,1,1
MJ Hoggard (ENG),32,9,98,3,3.06,32.66,64,v India,Mohali,3 Dec 2001,0,1,1
GD McGrath (AUS),45,11,98,3,2.17,32.66,90,v South Africa,Cape Town,8 Mar 2002,0,1,1
DT Hondo (ZIM),22,1,98,3,4.45,32.66,44,v England,Chester-le-Street,5 Jun 2003,0,1,1
JM Anderson (ENG),26,8,98,3,3.76,32.66,52,v Australia,Sydney,2 Jan 2007,0,1,1
SCJ Broad (ENG),30,3,98,3,3.26,32.66,60,v Australia,Adelaide,5 Dec 2013,0,1,1
Mohammad Abbas (PAK),33,5,98,3,2.96,32.66,66,v West Indies,Kingston,21 Apr 2017,0,1,1
HH Streak (ZIM),37,9,99,3,2.67,33,74,v England,Lord's,22 May 2003,0,1,1
CD Collymore (WI),42,13,99,3,2.35,33,84,v England,Manchester,12 Aug 2004,0,1,1
RAS Lakmal (SL),24.2,2,99,3,4.06,33,48.6,v England,Southampton,16 Jun 2011,0,1,1
Mashrafe Mortaza (BDESH),27,3,100,3,3.7,33.33,54,v New Zealand,Hamilton,18 Dec 2001,0,1,1
Shoaib Akhtar (PAK),28,7,100,3,3.57,33.33,56,v Zimbabwe,Bulawayo,16 Nov 2002,0,1,1
A Flintoff (ENG),39,8,100,3,2.56,33.33,78,v Sri Lanka,Kandy,10 Dec 2003,0,1,1
DBL Powell (WI),20,1,100,3,5,33.33,40,v Australia,Brisbane,3 Nov 2005,0,1,1
TG Southee (NZ),33,9,100,3,3.03,33.33,66,v West Indies,Kingston,2 Aug 2012,0,1,1
SCJ Broad (ENG),22,2,100,3,4.54,33.33,44,v Australia,Perth,13 Dec 2013,0,1,1
BKV Prasad (INDIA),34,8,101,3,2.97,33.66,68,v Sri Lanka,Colombo (SSC),29 Aug 2001,0,1,1
M Ntini (SA),28,4,101,3,3.6,33.66,56,v West Indies,Bridgetown,21 Apr 2005,0,1,1
Mohammad Sami (PAK),31.5,8,101,3,3.17,33.66,63.6,v Australia,Sydney,3 Jan 2010,0,1,1
UT Yadav (INDIA),25,4,101,3,4.04,33.66,50,v Australia,Brisbane,17 Dec 2014,0,1,1
AJ Bichel (AUS),29,7,102,3,3.51,34,58,v West Indies,St John's,9 May 2003,0,1,1
AA Donald (SA),29,5,103,3,3.55,34.33,58,v Australia,Melbourne,26 Dec 2001,0,1,1
Abdul Razzaq (PAK),24.3,1,103,3,4.2,34.33,49,v Australia,Perth,16 Dec 2004,0,1,1
SCJ Broad (ENG),30,6,103,3,3.43,34.33,60,v Australia,Melbourne,26 Dec 2013,0,1,1
NC Johnson (ZIM),34,9,104,3,3.05,34.66,68,v England,Nottingham,1 Jun 2000,0,1,1
A Flintoff (ENG),37,10,104,3,2.81,34.66,74,v South Africa,Durban,26 Dec 2004,0,1,1
SJ Harmison (ENG),34,4,104,3,3.05,34.66,68,v Sri Lanka,Galle,18 Dec 2007,0,1,1
C Overton (ENG),33,3,105,3,3.18,35,66,v Australia,Adelaide,2 Dec 2017,0,1,1
AJ Hall (SA),40,10,106,3,2.65,35.33,80,v Sri Lanka,Colombo (PSS),4 Aug 2006,0,1,1
KTGD Prasad (SL),26,2,106,3,4.07,35.33,52,v Australia,Melbourne,26 Dec 2012,0,1,1
Naved-ul-Hasan (PAK),26,3,107,3,4.11,35.66,52,v Australia,Sydney,2 Jan 2005,0,1,1
Abdur Rauf (PAK),27,2,108,3,4,36,54,v Sri Lanka,Galle,4 Jul 2009,0,1,1
SM Pollock (SA),37,11,109,3,2.94,36.33,74,v Australia,Sydney,2 Jan 2002,0,1,1
TG Southee (NZ),31,5,109,3,3.51,36.33,62,v Australia,Hobart,9 Dec 2011,0,1,1
RMS Eranga (SL),27,2,109,3,4.03,36.33,54,v Australia,Melbourne,26 Dec 2012,0,1,1
I Sharma (INDIA),32,5,109,3,3.4,36.33,64,v Sri Lanka,Colombo (PSS),20 Aug 2015,0,1,1
M Morkel (SA),45,11,109,3,2.42,36.33,90,v India,Delhi,3 Dec 2015,0,1,1
I Sharma (INDIA),28,4,109,3,3.89,36.33,56,v West Indies,Kingston,30 Jul 2016,0,1,1
M Ntini (SA),36,7,110,3,3.05,36.66,72,v New Zealand,Auckland,18 Mar 2004,0,1,1
SM Pollock (SA),39,10,111,3,2.84,37,78,v England,The Oval,4 Sep 2003,0,1,1
SJ Harmison (ENG),41.5,9,111,3,2.65,37,83.6,v Sri Lanka,Colombo (SSC),9 Dec 2007,0,1,1
IE O'Brien (NZ),31,6,111,3,3.58,37,62,v Australia,Adelaide,28 Nov 2008,0,1,1
JH Kallis (SA),32.4,5,112,3,3.42,37.33,65.3,v Australia,Melbourne,26 Dec 2008,0,1,1
HH Streak (ZIM),34,5,113,3,3.32,37.66,68,v Sri Lanka,Colombo (SSC),27 Dec 2001,0,1,1
Mohammad Asif (PAK),36,12,113,3,3.13,37.66,72,v England,The Oval,18 Aug 2010,0,1,1
JM Anderson (ENG),36,9,113,3,3.13,37.66,72,v Australia,Sydney,3 Jan 2014,0,1,1
Waqar Younis (PAK),34,6,114,3,3.35,38,68,v New Zealand,Christchurch,15 Mar 2001,0,1,1
Mohammad Sharif (BDESH),20.1,2,114,3,5.65,38,40.3,v New Zealand,Hamilton,18 Dec 2001,0,1,1
M Ntini (SA),36,7,114,3,3.16,38,72,v England,Leeds,18 Jul 2008,0,1,1
NLTC Perera (SL),24,1,114,3,4.75,38,48,v South Africa,Centurion,15 Dec 2011,0,1,1
DBL Powell (WI),41.2,8,115,3,2.78,38.33,82.6,v India,Kolkata,30 Oct 2002,0,1,1
AB Agarkar (INDIA),33.2,5,115,3,3.45,38.33,66.6,v Australia,Melbourne,26 Dec 2003,0,1,1
JJC Lawson (WI),24,4,115,3,4.79,38.33,48,v England,The Oval,19 Aug 2004,0,1,1
DR Smith (WI),35,8,115,3,3.28,38.33,70,v New Zealand,Auckland,9 Mar 2006,0,1,1
I Sharma (INDIA),40,6,115,3,2.87,38.33,80,v Australia,Adelaide,24 Jan 2008,0,1,1
PM Siddle (AUS),48,12,115,3,2.39,38.33,96,v West Indies,Bridgetown,7 Apr 2012,0,1,1
FH Edwards (WI),27.4,2,116,3,4.19,38.66,55.3,v Australia,Hobart,17 Nov 2005,0,1,1
DJ Bravo (WI),29,4,117,3,4.03,39,58,v England,The Oval,19 Aug 2004,0,1,1
DJG Sammy (WI),38,2,117,3,3.07,39,76,v England,Lord's,17 May 2012,0,1,1
I Sharma (INDIA),23,2,117,3,5.08,39,46,v Australia,Brisbane,17 Dec 2014,0,1,1
CEL Stuart (WI),30,6,118,3,3.93,39.33,60,v Australia,Melbourne,26 Dec 2000,0,1,1
AB Agarkar (INDIA),33,9,118,3,3.57,39.33,66,v England,Leeds,22 Aug 2002,0,1,1
SCJ Broad (ENG),35,6,118,3,3.37,39.33,70,v New Zealand,Wellington,13 Mar 2008,0,1,1
DJ Bravo (WI),32,4,118,3,3.68,39.33,64,v Australia,Brisbane,26 Nov 2009,0,1,1
SCJ Broad (ENG),28,3,118,3,4.21,39.33,56,v New Zealand,Dunedin,6 Mar 2013,0,1,1
Subashis Roy (BDESH),29,3,118,3,4.06,39.33,58,v South Africa,Bloemfontein,6 Oct 2017,0,1,1
TG Southee (NZ),33,6,119,3,3.6,39.66,66,v India,Hyderabad (Deccan),12 Nov 2010,0,1,1
M Zondeki (SA),25,4,120,3,4.8,40,50,v West Indies,St John's,29 Apr 2005,0,1,1
Abdul Razzaq (PAK),37,9,120,3,3.24,40,74,v West Indies,Kingston,3 Jun 2005,0,1,1
B Lee (AUS),40,14,121,3,3.02,40.33,80,v West Indies,Bridgetown,1 May 2003,0,1,1
Rubel Hossain (BDESH),25,2,121,3,4.84,40.33,50,v West Indies,Kingstown,9 Jul 2009,0,1,1
M Morkel (SA),36,5,122,3,3.38,40.66,72,v Australia,Perth,17 Dec 2008,0,1,1
Shafiul Islam (BDESH),40,8,122,3,3.05,40.66,80,v West Indies,Gros Islet,13 Sep 2014,0,1,1
SJ Harmison (ENG),44.2,9,123,3,2.77,41,88.6,v India,Nagpur,1 Mar 2006,0,1,1
S Sreesanth (INDIA),29,2,123,3,4.24,41,58,v England,The Oval,18 Aug 2011,0,1,1
Mohammad Asif (PAK),43,8,124,3,2.88,41.33,86,v Australia,Melbourne,26 Dec 2009,0,1,1
SCJ Broad (ENG),43,8,124,3,2.88,41.33,86,v South Africa,Centurion,22 Jan 2016,0,1,1
JN Gillespie (AUS),41,7,125,3,3.04,41.66,82,v New Zealand,Christchurch,10 Mar 2005,0,1,1
JM Anderson (ENG),37,9,125,3,3.37,41.66,74,v West Indies,Bridgetown,26 Feb 2009,0,1,1
Talha Jubair (BDESH),35.4,4,126,3,3.53,42,71.3,v Sri Lanka,Colombo (SSC),28 Jul 2002,0,1,1
BW Hilfenhaus (AUS),56,16,126,3,2.25,42,112,v South Africa,Johannesburg,26 Feb 2009,0,1,1
I Sharma (INDIA),40,9,126,3,3.15,42,80,v Sri Lanka,Colombo (PSS),3 Aug 2010,0,1,1
JN Gillespie (AUS),41,12,127,3,3.09,42.33,82,v New Zealand,Auckland,26 Mar 2005,0,1,1
JH Kallis (SA),32.5,4,127,3,3.86,42.33,65.6,v Australia,Melbourne,26 Dec 2005,0,1,1
M Morkel (SA),39,5,127,3,3.25,42.33,78,v Australia,Sydney,3 Jan 2009,0,1,1
M Morkel (SA),31,6,127,3,4.09,42.33,62,v Australia,Brisbane,9 Nov 2012,0,1,1
J Srinath (INDIA),42.3,8,128,3,3.01,42.66,85,v Zimbabwe,Harare,15 Jun 2001,0,1,1
M Ntini (SA),28,3,128,3,4.57,42.66,56,v India,Chennai,26 Mar 2008,0,1,1
SCJ Broad (ENG),43,7,128,3,2.97,42.66,86,v West Indies,North Sound,13 Apr 2015,0,1,1
DW Steyn (SA),26,1,129,3,4.96,43,52,v Sri Lanka,Colombo (SSC),27 Jul 2006,0,1,1
S Sreesanth (INDIA),38,11,129,3,3.39,43,76,v England,Lord's,19 Jul 2007,0,1,1
UT Yadav (INDIA),28,5,129,3,4.6,43,56,v Sri Lanka,Colombo (SSC),28 Aug 2015,0,1,1
Mashrafe Mortaza (BDESH),37,7,130,3,3.51,43.33,74,v Pakistan,Karachi,20 Aug 2003,0,1,1
CS Martin (NZ),46.4,10,130,3,2.78,43.33,93.3,v South Africa,Centurion,15 Apr 2006,0,1,1
Waqar Younis (PAK),30,4,131,3,4.36,43.66,60,v Zimbabwe,Harare,9 Nov 2002,0,1,1
DT Hondo (ZIM),44,6,131,3,2.97,43.66,88,v Bangladesh,Chittagong,6 Jan 2005,0,1,1
ST Finn (ENG),34,3,131,3,3.85,43.66,68,v Australia,Adelaide,3 Dec 2010,0,1,1
Sohail Khan (PAK),31,7,131,3,4.22,43.66,62,v Australia,Melbourne,26 Dec 2016,0,1,1
N Pradeep (SL),35.5,5,131,3,3.65,43.66,71.6,v South Africa,Port Elizabeth,26 Dec 2016,0,1,1
SCJ Broad (ENG),48,13,132,3,2.75,44,96,v South Africa,Centurion,16 Dec 2009,0,1,1
MJ Hoggard (ENG),42,7,133,3,3.16,44.33,84,v South Africa,Cape Town,2 Jan 2005,0,1,1
JJC Lawson (WI),39,1,133,3,3.41,44.33,78,v Sri Lanka,Kandy,22 Jul 2005,0,1,1
TL Best (WI),30,4,134,3,4.46,44.66,60,v Sri Lanka,Kandy,22 Jul 2005,0,1,1
MM Patel (INDIA),32,4,134,3,4.18,44.66,64,v West Indies,Basseterre,22 Jun 2006,0,1,1
M Ntini (SA),41,8,134,3,3.26,44.66,82,v Australia,Melbourne,26 Dec 2008,0,1,1
CS Martin (NZ),30,9,134,3,4.46,44.66,60,v West Indies,North Sound,25 Jul 2012,0,1,1
TT Bresnan (ENG),37.3,7,134,3,3.57,44.66,75,v Australia,Perth,13 Dec 2013,0,1,1
CJ Jordan (ENG),46,10,134,3,2.91,44.66,92,v West Indies,St George's,21 Apr 2015,0,1,1
CR Woakes (ENG),48,11,134,3,2.79,44.66,96,v Australia,Melbourne,26 Dec 2017,0,1,1
A Nel (SA),48,14,135,3,2.81,45,96,v New Zealand,Wellington,26 Mar 2004,0,1,1
M Ntini (SA),39,0,135,3,3.46,45,78,v India,Kanpur,20 Nov 2004,0,1,1
M Morkel (SA),37,5,135,3,3.64,45,74,v Australia,Melbourne,26 Dec 2008,0,1,1
SCJ Broad (ENG),45,11,135,3,3,45,90,v Bangladesh,Chittagong,12 Mar 2010,0,1,1
RAS Lakmal (SL),40,4,135,3,3.37,45,80,v England,Lord's,9 Jun 2016,0,1,1
CBRLS Kumara (SL),41,6,135,3,3.29,45,82,v Zimbabwe,Harare,29 Oct 2016,0,1,1
A Flintoff (ENG),46.1,10,136,3,2.94,45.33,92.3,v South Africa,Johannesburg,13 Jan 2005,0,1,1
JM Anderson (ENG),47,14,138,3,2.93,46,94,v New Zealand,Auckland,22 Mar 2013,0,1,1
I Sharma (INDIA),45,7,139,3,3.08,46.33,90,v South Africa,Cape Town,2 Jan 2011,0,1,1
M Hayward (SA),41,5,140,3,3.41,46.66,82,v Australia,Adelaide,14 Dec 2001,0,1,1
PM Siddle (AUS),42,14,140,3,3.33,46.66,84,v South Africa,Johannesburg,17 Nov 2011,0,1,1
JO Holder (WI),49,15,140,3,2.85,46.66,98,v England,Leeds,25 Aug 2017,0,1,1
SCJ Broad (ENG),34,7,141,3,4.14,47,68,v Bangladesh,Dhaka,20 Mar 2010,0,1,1
PM Siddle (AUS),43,12,141,3,3.27,47,86,v England,Lord's,18 Jul 2013,0,1,1
DAJ Bracewell (NZ),45,6,143,3,3.17,47.66,90,v Australia,Perth,13 Nov 2015,0,1,1
PLS Gamage (SL),37.5,8,143,3,3.77,47.66,75.6,v India,Delhi,2 Dec 2017,0,1,1
SM Pollock (SA),55,12,144,3,2.61,48,110,v Australia,Perth,16 Dec 2005,0,1,1
I Sharma (INDIA),28,5,145,3,5.17,48.33,56,v Sri Lanka,Galle,18 Jul 2010,0,1,1
BA Stokes (ENG),35,4,145,3,4.14,48.33,70,v Australia,Perth,13 Dec 2013,0,1,1
A Flintoff (ENG),46,12,147,3,3.19,49,92,v India,Nagpur,1 Mar 2006,0,1,1
TL Best (WI),34.1,5,148,3,4.33,49.33,68.3,v New Zealand,Dunedin,3 Dec 2013,0,1,1
IE O'Brien (NZ),37.2,5,150,3,4.01,50,74.6,v Sri Lanka,Colombo (SSC),26 Aug 2009,0,1,1
I Sharma (INDIA),38,3,150,3,3.94,50,76,v England,Nottingham,9 Jul 2014,0,1,1
AB Agarkar (INDIA),32.4,4,151,3,4.62,50.33,65.3,v England,Lord's,25 Jul 2002,0,1,1
TCB Fernando (SL),30,3,152,3,5.06,50.66,60,v Pakistan,Lahore,6 Mar 2002,0,1,1
KTGD Prasad (SL),39.1,2,152,3,3.88,50.66,78.3,v New Zealand,Wellington,3 Jan 2015,0,1,1
DBL Powell (WI),47.5,11,153,3,3.19,51,95.6,v Pakistan,Karachi,27 Nov 2006,0,1,1
CRD Fernando (SL),29.2,2,154,3,5.25,51.33,58.6,v England,Manchester,13 Jun 2002,0,1,1
Robiul Islam (BDESH),43,5,154,3,3.58,51.33,86,v Zimbabwe,Harare,4 Aug 2011,0,1,1
G Onions (ENG),42,8,156,3,3.71,52,84,v South Africa,Cape Town,3 Jan 2010,0,1,1
PLS Gamage (SL),40.3,7,156,3,3.85,52,81,v India,Kolkata,16 Nov 2017,0,1,1
CL Cairns (NZ),38,7,158,3,4.15,52.66,76,v Australia,Perth,30 Nov 2001,0,1,1
Mohammad Sami (PAK),45,8,158,3,3.51,52.66,90,v India,Kolkata,16 Mar 2005,0,1,1
KAJ Roach (WI),41.1,6,159,3,3.86,53,82.3,v Australia,Adelaide,4 Dec 2009,0,1,1
CS Martin (NZ),47.5,9,159,3,3.32,53,95.6,v Zimbabwe,Bulawayo,1 Nov 2011,0,1,1
CK Langeveldt (SA),38,5,160,3,4.21,53.33,76,v Australia,Sydney,2 Jan 2006,0,1,1
RAS Lakmal (SL),49,6,160,3,3.26,53.33,98,v New Zealand,Wellington,3 Jan 2015,0,1,1
CH Morris (SA),28,1,161,3,5.75,53.66,56,v England,The Oval,27 Jul 2017,0,1,1
Mohammed Shami (INDIA),35,4,162,3,4.62,54,70,v Australia,Adelaide,9 Dec 2014,0,1,1
B Lee (AUS),38,4,164,3,4.31,54.66,76,v South Africa,Cape Town,8 Mar 2002,0,1,1
M Ntini (SA),46,8,165,3,3.58,55,92,v England,Nottingham,14 Aug 2003,0,1,1
FH Edwards (WI),34,5,166,3,4.88,55.33,68,v Australia,Adelaide,25 Nov 2005,0,1,1
B Lee (AUS),47,5,167,3,3.55,55.66,94,v India,Delhi,29 Oct 2008,0,1,1
CRD Fernando (SL),37.1,4,169,3,4.54,56.33,74.3,v England,Lord's,3 Jun 2011,0,1,1
A Sanford (WI),38.2,4,170,3,4.43,56.66,76.6,v South Africa,Durban,26 Dec 2003,0,1,1
PM Siddle (AUS),45,5,172,3,3.82,57.33,90,v England,Cardiff,8 Jul 2009,0,1,1
PVD Chameera (SL),34,2,173,3,5.08,57.66,68,v New Zealand,Dunedin,10 Dec 2015,0,1,1
TCB Fernando (SL),48,6,179,3,3.72,59.66,96,v England,Lord's,16 May 2002,0,1,1
VR Aaron (INDIA),33,1,179,3,5.42,59.66,66,v Australia,Adelaide,9 Dec 2014,0,1,1
CD Collymore (WI),44,8,190,3,4.31,63.33,88,v Zimbabwe,Harare,4 Nov 2003,0,1,1
JR Hazlewood (AUS),52,16,190,3,3.65,63.33,104,v New Zealand,Christchurch,20 Feb 2016,0,1,1
RAS Lakmal (SL),42,2,196,3,4.66,65.33,84,v England,Lord's,3 Jun 2011,0,1,1
DJ Bravo (WI),50,10,197,3,3.94,65.66,100,v England,Lord's,17 May 2007,0,1,1
Umar Gul (PAK),52,10,203,3,3.9,67.66,104,v England,Lord's,13 Jul 2006,0,1,1
TG Southee (NZ),58,5,266,3,4.58,88.66,116,v England,Lord's,21 May 2015,0,1,1
SE Bond (NZ),11,8,10,2,0.9,5,33,v Zimbabwe,Harare,7 Aug 2005,0,1,1
JH Kallis (SA),11.4,4,18,2,1.54,9,35,v Sri Lanka,Kandy,30 Jul 2000,0,1,1
SR Watson (AUS),13,6,19,2,1.46,9.5,39,v Sri Lanka,Galle,31 Aug 2011,0,1,1
UT Yadav (INDIA),13,5,21,2,1.61,10.5,39,v Sri Lanka,Pallekele,12 Aug 2017,0,1,1
JO Holder (WI),11,1,22,2,2,11,33,v Sri Lanka,Colombo (PSS),22 Oct 2015,0,1,1
SB Bangar (INDIA),15,4,23,2,1.53,11.5,45,v New Zealand,Wellington,12 Dec 2002,0,1,1
TT Bresnan (ENG),18,6,24,2,1.33,12,54,v Australia,Melbourne,26 Dec 2013,0,1,1
JH Kallis (SA),15,4,25,2,1.66,12.5,45,v Australia,Sydney,2 Jan 2006,0,1,1
H Masakadza (ZIM),10,2,25,2,2.5,12.5,30,v West Indies,Bridgetown,12 Mar 2013,0,1,1
Abdul Razzaq (PAK),10,2,29,2,2.9,14.5,30,v Bangladesh,Dhaka,9 Jan 2002,0,1,1
MJ Saggers (ENG),12.1,3,29,2,2.38,14.5,36.5,v Bangladesh,Chittagong,29 Oct 2003,0,1,1
CRD Fernando (SL),13,3,29,2,2.23,14.5,39,v South Africa,Durban,26 Dec 2011,0,1,1
DBL Powell (WI),13,4,31,2,2.38,15.5,39,v Sri Lanka,Colombo (SSC),13 Jul 2005,0,1,1
Aftab Ahmed (BDESH),12.2,4,31,2,2.51,15.5,37,v New Zealand,Wellington,12 Jan 2008,0,1,1
SCJ Broad (ENG),15,4,31,2,2.06,15.5,45,v Bangladesh,Chittagong,20 Oct 2016,0,1,1
HH Pandya (INDIA),15,2,31,2,2.06,15.5,45,v Sri Lanka,Colombo (SSC),3 Aug 2017,0,1,1
HH Streak (ZIM),19,6,32,2,1.68,16,57,v Bangladesh,Chittagong,15 Nov 2001,0,1,1
Z de Bruyn (SA),16,4,32,2,2,16,48,v India,Kolkata,28 Nov 2004,0,1,1
NJ Astle (NZ),29,16,33,2,1.13,16.5,87,v Zimbabwe,Bulawayo,12 Sep 2000,0,1,1
D Gough (ENG),14,5,33,2,2.35,16.5,42,v Sri Lanka,Colombo (SSC),15 Mar 2001,0,1,1
Aizaz Cheema (PAK),11,4,35,2,3.18,17.5,33,v Bangladesh,Chittagong,9 Dec 2011,0,1,1
B Lee (AUS),12,4,36,2,3,18,36,v New Zealand,Auckland,11 Mar 2000,0,1,1
JH Kallis (SA),12,1,36,2,3,18,36,v West Indies,Bridgetown,26 Jun 2010,0,1,1
TL Best (WI),12,2,37,2,3.08,18.5,36,v England,Birmingham,7 Jun 2012,0,1,1
JH Kallis (SA),19,7,38,2,2,19,57,v England,The Oval,19 Jul 2012,0,1,1
AR Caddick (ENG),11.1,1,40,2,3.58,20,33.5,v Sri Lanka,Colombo (SSC),15 Mar 2001,0,1,1
SM Pollock (SA),28,14,40,2,1.42,20,84,v Zimbabwe,Bulawayo,14 Sep 2001,0,1,1
C Munro (NZ),18,4,40,2,2.22,20,54,v South Africa,Port Elizabeth,11 Jan 2013,0,1,1
VD Philander (SA),20,2,40,2,2,20,60,v Bangladesh,Chittagong,21 Jul 2015,0,1,1
Mohammad Asif (PAK),20,5,41,2,2.05,20.5,60,v England,Birmingham,6 Aug 2010,0,1,1
A Flintoff (ENG),22,7,42,2,1.9,21,66,v India,Ahmedabad,11 Dec 2001,0,1,1
PD Collingwood (ENG),15,2,42,2,2.8,21,45,v New Zealand,Hamilton,5 Mar 2008,0,1,1
CS Martin (NZ),15,4,43,2,2.86,21.5,45,v South Africa,Johannesburg,8 Dec 2000,0,1,1
Tapash Baisya (BDESH),15,3,43,2,2.86,21.5,45,v Zimbabwe,Bulawayo,26 Feb 2004,0,1,1
SL Malinga (SL),19.4,2,43,2,2.18,21.5,59,v New Zealand,Christchurch,7 Dec 2006,0,1,1
L Klusener (SA),14,4,44,2,3.14,22,42,v Australia,Adelaide,14 Dec 2001,0,1,1
JDP Oram (NZ),19,5,45,2,2.36,22.5,57,v England,Lord's,15 May 2008,0,1,1
Rubel Hossain (BDESH),17,5,45,2,2.64,22.5,51,v Sri Lanka,Colombo (RPS),16 Mar 2013,0,1,1
Mohammed Shami (INDIA),12,2,45,2,3.75,22.5,36,v Sri Lanka,Galle,26 Jul 2017,0,1,1
AR Caddick (ENG),19,7,47,2,2.47,23.5,57,v South Africa,Centurion,14 Jan 2000,0,1,1
GP Wickramasinghe (SL),22.5,9,47,2,2.05,23.5,68.5,v Pakistan,Peshawar,5 Mar 2000,0,1,1
GJ Whittall (ZIM),19,7,47,2,2.47,23.5,57,v England,Nottingham,1 Jun 2000,0,1,1
A Flintoff (ENG),18,0,47,2,2.61,23.5,54,v Sri Lanka,Colombo (SSC),18 Dec 2003,0,1,1
SB Bangar (INDIA),24,8,48,2,2,24,72,v England,The Oval,5 Sep 2002,0,1,1
FH Edwards (WI),15,3,48,2,3.2,24,45,v Zimbabwe,Bulawayo,12 Nov 2003,0,1,1
PR George (AUS),21,3,48,2,2.28,24,63,v India,Bengaluru,9 Oct 2010,0,1,1
AB de Villiers (SA),21,6,49,2,2.33,24.5,63,v West Indies,St John's,29 Apr 2005,0,1,1
KD Mills (NZ),11,3,49,2,4.45,24.5,33,v South Africa,Johannesburg,5 May 2006,0,1,1
SJ Harmison (ENG),20.4,4,49,2,2.37,24.5,62,v West Indies,Kingston,4 Feb 2009,0,1,1
L Klusener (SA),29,9,50,2,1.72,25,87,v Zimbabwe,Harare,7 Sep 2001,0,1,1
ML Nkala (ZIM),26,10,50,2,1.92,25,78,v Bangladesh,Chittagong,6 Jan 2005,0,1,1
GD McGrath (AUS),14,3,50,2,3.57,25,42,v New Zealand,Wellington,18 Mar 2005,0,1,1
MM Patel (INDIA),24,7,50,2,2.08,25,72,v West Indies,Kingston,30 Jun 2006,0,1,1
JH Kallis (SA),17,3,50,2,2.94,25,51,v England,Leeds,18 Jul 2008,0,1,1
JE Taylor (WI),15,2,50,2,3.33,25,45,v Sri Lanka,Colombo (PSS),22 Oct 2015,0,1,1
ST Finn (ENG),18,4,50,2,2.77,25,54,v South Africa,Johannesburg,14 Jan 2016,0,1,1
GP Wickramasinghe (SL),12.3,3,51,2,4.08,25.5,37.5,v South Africa,Centurion,20 Jan 2001,0,1,1
SM Pollock (SA),27.4,10,51,2,1.84,25.5,83,v England,Birmingham,24 Jul 2003,0,1,1
JE Taylor (WI),21,6,51,2,2.42,25.5,63,v South Africa,Cape Town,2 Jan 2008,0,1,1
DJG Sammy (WI),23,7,51,2,2.21,25.5,69,v Bangladesh,Dhaka,29 Oct 2011,0,1,1
RD King (WI),12.2,3,52,2,4.21,26,37,v England,Manchester,3 Aug 2000,0,1,1
VC Drakes (WI),18,6,52,2,2.88,26,54,v Bangladesh,Chittagong,16 Dec 2002,0,1,1
MF Maharoof (SL),27,11,52,2,1.92,26,81,v India,Ahmedabad,18 Dec 2005,0,1,1
M Morkel (SA),18,5,52,2,2.88,26,54,v New Zealand,Dunedin,7 Mar 2012,0,1,1
KAJ Roach (WI),15.5,4,52,2,3.28,26,47.5,v South Africa,Centurion,17 Dec 2014,0,1,1
AD Mathews (SL),20,6,52,2,2.6,26,60,v South Africa,Johannesburg,12 Jan 2017,0,1,1
AB McDonald (AUS),32,12,53,2,1.65,26.5,96,v South Africa,Johannesburg,26 Feb 2009,0,1,1
BW Hilfenhaus (AUS),31,11,53,2,1.7,26.5,93,v West Indies,Roseau,23 Apr 2012,0,1,1
SB Bangar (INDIA),13,2,54,2,4.15,27,39,v England,Leeds,22 Aug 2002,0,1,1
CD Collymore (WI),28,11,54,2,1.92,27,84,v Australia,Hobart,17 Nov 2005,0,1,1
Ehsan Adil (PAK),12.1,2,54,2,4.43,27,36.5,v South Africa,Centurion,22 Feb 2013,0,1,1
L Klusener (SA),24,5,55,2,2.29,27.5,72,v Sri Lanka,Kandy,30 Jul 2000,0,1,1
HH Streak (ZIM),29,12,55,2,1.89,27.5,87,v Bangladesh,Dhaka,8 Nov 2001,0,1,1
MJ Hoggard (ENG),18,6,55,2,3.05,27.5,54,v India,Mohali,9 Mar 2006,0,1,1
DW Steyn (SA),38,17,55,2,1.44,27.5,114,v New Zealand,Wellington,23 Mar 2012,0,1,1
JO Holder (WI),26,9,55,2,2.11,27.5,78,v Zimbabwe,Bulawayo,21 Oct 2017,0,1,1
L Klusener (SA),35,14,56,2,1.6,28,105,v West Indies,Georgetown,9 Mar 2001,0,1,1
MS Kasprowicz (AUS),23,3,56,2,2.43,28,69,v Sri Lanka,Galle,8 Mar 2004,0,1,1
DJG Sammy (WI),16,0,56,2,3.5,28,48,v India,Delhi,6 Nov 2011,0,1,1
Imran Khan (PAK),11,1,56,2,5.09,28,33,v Bangladesh,Dhaka,6 May 2015,0,1,1
