overs,mdns,runs,wkts,econ,ave,strike_rate,opposition,ground,home_away,bowling_arm,pace_spin,player,country,year,balls,year1_mtchs_pld,year2_mtchs_pld,year3_mtchs_pld,year4_mtchs_pld,year5_mtchs_pld,year1_wkts_pm,year2_wkts_pm,year3_wkts_pm,year4_wkts_pm,year5_wkts_pm,bowler_agnst_oppo,oppo_agnst_bowl_typ,bowl_home_adv,ground_bowl_typ
34,5,108,6,3.17,18,34,Australia,The Oval,1,1,1,SCJ Broad,England,2009,204,9,1,0,0,0,2.55555555555556,1,0,0,0,1,0.914885114885115,0.440677966101695,0.979237867395762
12,2,46,0,3.83,1000,1000,Australia,The Oval,1,1,1,JM Anderson,England,2009,72,11,5,3,1,3,4.09090909090909,3.8,2.66666666666667,2,1.66666666666667,0.514184397163121,0.914885114885115,0.602616516762061,0.979237867395762
16,5,54,3,3.37,18,32,Australia,The Oval,1,1,1,SJ Harmison,England,2009,96,3,7,6,8,13,2,3.42857142857143,2.16666666666667,2.375,5.15384615384615,0.744761904761905,0.914885114885115,0.601036269430052,0.979237867395762
32,1,129,4,4.03,32.25,48,England,The Oval,0,0,1,MG Johnson,Australia,2009,192,14,3,0,0,0,4.14285714285714,3.66666666666667,0,0,0,1,1.12461538461538,0.400728597449909,0.979237867395762
38,9,144,4,3.78,36,57,England,The Oval,0,1,1,PM Siddle,Australia,2009,228,3,0,0,0,0,3,0,0,0,0,1,0.952341137123746,0.615384615384615,0.979237867395762
32.5,6,129,4,3.92,32.25,49.2,England,The Oval,0,1,1,BW Hilfenhaus,Australia,2009,197,0,0,0,0,0,0,0,0,0,0,1,0.952341137123746,0.5,0.979237867395762
26,7,84,1,3.23,84,156,England,The Oval,0,1,1,SR Clark,Australia,2009,156,10,4,7,0,0,3.1,4.25,5.85714285714286,0,0,1.22696629213483,0.952341137123746,0.512965050732807,0.979237867395762
35,5,108,2,3.08,54,105,India,Wellington,1,0,0,DL Vettori,New Zealand,2009,210,10,2,5,3,7,3.3,1.5,3.8,2.66666666666667,2.57142857142857,0.76171875,0.661162079510703,0.52289156626506,0.972222222222222
56,12,102,7,1.82,14.57,48,New Zealand,Wellington,0,1,0,Harbhajan Singh,India,2009,336,13,1,5,2,5,4.84615384615385,3,2.6,7,6.8,0.471153846153846,1.01272681451613,0.358024691358025,0.972222222222222
30,7,110,1,3.66,110,180,India,Wellington,1,0,1,JEC Franklin,New Zealand,2009,180,2,0,8,5,2,1.5,0,3.625,4.2,3,1,0.948536478811708,0.429864253393665,1.00806451612903
47.1,10,168,7,3.56,24,40.4,India,Wellington,1,1,1,CS Martin,New Zealand,2009,283,8,2,8,5,6,2.625,3,3,2.6,4.83333333333333,1,1.01284403669725,0.585446527012128,1.00806451612903
30,3,152,2,5.06,76,90,India,Wellington,1,1,1,TG Southee,New Zealand,2009,180,4,0,0,0,0,2.5,0,0,0,0,1,1.01284403669725,0.75,1.00806451612903
47,9,189,4,4.02,47.25,70.5,India,Wellington,1,1,1,IE O'Brien,New Zealand,2009,282,6,2,0,2,0,3.83333333333333,1.5,0,1,0,1,1.01284403669725,0.454545454545455,1.00806451612903
37.3,8,122,7,3.25,17.42,32.1,New Zealand,Wellington,0,0,1,Z Khan,India,2009,225,8,5,2,0,5,3,5.6,4,0,2.2,1.16847826086957,1.46198156682028,0.574700109051254,1.00806451612903
13,4,22,0,1.69,1000,1000,New Zealand,Wellington,0,1,1,MM Patel,India,2009,78,0,1,6,0,0,0,1,4,0,0,1,0.964717741935484,0.375,1.00806451612903
26,5,104,1,4,104,156,New Zealand,Wellington,0,1,1,I Sharma,India,2009,156,13,0,0,0,0,2.53846153846154,0,0,0,0,1,0.964717741935484,0.336538461538462,1.00806451612903
92.5,20,199,6,2.14,33.16,92.8,India,Ahmedabad,0,0,0,DL Vettori,New Zealand,2010,557,5,10,2,5,3,3.4,3.3,1.5,3.8,2.66666666666667,0.728275862068966,0.78625134264232,0.501413760603205,1.407681465821
70.1,14,161,7,2.29,23,60.1,Australia,Adelaide,0,1,0,GP Swann,England,2010,421,12,2,0,0,0,4.08333333333333,4,0,0,0,0.63859649122807,0.930311890838207,0.719298245614035,1.04408212560386
27,3,158,1,5.85,158,162,England,Adelaide,1,0,0,XJ Doherty,Australia,2010,162,0,0,0,0,0,0,0,0,0,0,1,0.777777777777778,0.5,1.04408212560386
18,0,62,0,3.44,1000,1000,England,Adelaide,1,1,0,MJ North,Australia,2010,108,4,0,0,0,0,1.25,0,0,0,0,1.6,1.26538461538462,0,1.04408212560386
29.5,9,71,1,2.37,71,179,Australia,Adelaide,0,1,1,SCJ Broad,England,2010,175,13,9,1,0,0,3.61538461538462,2.55555555555556,1,0,0,1.16619718309859,0.995172843350981,0.516129032258065,0.979654403567447
41,8,143,6,3.48,23.83,41,Australia,Adelaide,0,1,1,JM Anderson,England,2010,246,12,11,5,3,1,3.25,4.09090909090909,3.8,2.66666666666667,2,0.655075187969925,0.995172843350981,0.427435387673956,0.979654403567447
34,3,131,3,3.85,43.66,68,Australia,Adelaide,0,1,1,ST Finn,England,2010,204,0,0,0,0,0,0,0,0,0,0,1,0.995172843350981,0.5,0.979654403567447
29,1,130,1,4.48,130,174,England,Adelaide,1,0,1,DE Bollinger,Australia,2010,174,3,0,0,0,0,5,0,0,0,0,1,1.03384615384615,0.5,0.979654403567447
29,5,84,2,2.89,42,87,England,Adelaide,1,1,1,RJ Harris,Australia,2010,174,0,0,0,0,0,0,0,0,0,0,1,0.950101214574899,0.5,0.979654403567447
30,3,121,0,4.03,1000,1000,England,Adelaide,1,1,1,PM Siddle,Australia,2010,180,11,3,0,0,0,3.45454545454545,3,0,0,0,0.893617021276596,0.950101214574899,0.481605351170569,0.979654403567447
19,7,44,1,2.31,44,114,England,Adelaide,1,1,1,SR Watson,Australia,2010,114,3,5,0,0,0,2.33333333333333,2.4,0,0,0,1,0.950101214574899,0.473684210526316,0.979654403567447
12,0,49,1,4.08,49,72,India,Ahmedabad,0,1,0,KS Williamson,New Zealand,2010,72,0,0,0,0,0,0,0,0,0,0,1,1.27607324763522,0.5,1.407681465821
52,7,207,3,3.98,69,104,India,Ahmedabad,0,1,0,JS Patel,New Zealand,2010,312,3,3,0,1,0,3.66666666666667,4.66666666666667,0,3,0,1,1.27607324763522,0.425531914893617,1.407681465821
53,14,107,4,2.01,26.75,79.5,New Zealand,Ahmedabad,1,0,0,PP Ojha,India,2010,318,2,0,0,0,0,4.5,0,0,0,0,1,0.801282051282051,0.5,1.407681465821
43,7,112,1,2.6,112,258,New Zealand,Ahmedabad,1,1,0,Harbhajan Singh,India,2010,258,6,13,1,5,2,4.83333333333333,4.84615384615385,3,2.6,7,0.74687669744704,1.05042016806723,0.617586308645618,1.407681465821
12,1,42,1,3.5,42,72,New Zealand,Ahmedabad,1,1,0,SK Raina,India,2010,72,0,0,0,0,0,0,0,0,0,0,1,1.05042016806723,0.5,1.407681465821
51,13,138,6,2.7,23,51,India,Ahmedabad,0,1,1,CS Martin,New Zealand,2010,306,5,8,2,8,5,3.8,2.625,3,3,2.6,1.456,1.00738453276047,0.40359477124183,0.641240310077519
17,4,56,1,3.29,56,102,India,Ahmedabad,0,1,1,JD Ryder,New Zealand,2010,102,1,0,0,0,0,0,0,0,0,0,1,1.00738453276047,0.5,0.641240310077519
15,2,47,0,3.13,1000,1000,India,Ahmedabad,0,1,1,HK Bennett,New Zealand,2010,90,0,0,0,0,0,0,0,0,0,0,1,1.00738453276047,0.5,0.641240310077519
28.4,6,70,2,2.44,35,86,New Zealand,Ahmedabad,1,0,1,Z Khan,India,2010,172,6,8,5,2,0,3.83333333333333,3,5.6,4,0,1.21739130434783,1.35448916408669,0.429340511440108,0.641240310077519
26,2,88,2,3.38,44,78,New Zealand,Ahmedabad,1,1,1,S Sreesanth,India,2010,156,2,3,4,7,0,4,1,2.75,4.42857142857143,0,1,0.925897229281597,0.437956204379562,0.641240310077519
58,7,185,1,3.18,185,348,South Africa,Basseterre,1,0,0,SJ Benn,West Indies,2010,348,8,3,0,0,0,3.375,2.33333333333333,0,0,0,1,0.604195804195804,0.574468085106383,0.733333333333333
82,9,273,5,3.32,54.6,98.4,South Africa,Basseterre,1,1,0,S Shillingford,West Indies,2010,492,0,0,0,0,0,0,0,0,0,0,1,1.11888111888112,0.5,0.733333333333333
62,9,165,2,2.66,82.5,186,West Indies,Basseterre,0,0,0,PL Harris,South Africa,2010,372,6,10,2,0,0,4.33333333333333,2.2,5,0,0,0.931034482758621,0.881659594530882,0.377358490566038,0.733333333333333
35,7,105,1,3,105,210,South Africa,Basseterre,1,1,1,KAJ Roach,West Indies,2010,210,3,0,0,0,0,2,0,0,0,0,1,0.975162768266217,0.5,1.22222222222222
29,6,95,1,3.27,95,174,South Africa,Basseterre,1,1,1,DJ Bravo,West Indies,2010,174,3,6,4,4,5,3.66666666666667,3.16666666666667,2.5,2,2.2,0.832,0.975162768266217,0.382352941176471,1.22222222222222
18,4,65,0,3.61,1000,1000,South Africa,Basseterre,1,1,1,R Rampaul,West Indies,2010,108,3,0,0,0,0,0.666666666666667,0,0,0,0,1,0.975162768266217,0.5,1.22222222222222
28,10,68,1,2.42,68,168,West Indies,Basseterre,0,0,1,LL Tsotsobe,South Africa,2010,168,0,0,0,0,0,0,0,0,0,0,1,1.23432343234323,0.5,1.22222222222222
23,7,65,1,2.82,65,138,West Indies,Basseterre,0,1,1,JH Kallis,South Africa,2010,138,4,9,3,7,7,0.75,1.88888888888889,0.666666666666667,1.85714285714286,1,0.865633074935401,0.891135375219765,0.527449617790132,1.22222222222222
29,4,105,1,3.62,105,174,West Indies,Basseterre,0,1,1,DW Steyn,South Africa,2010,174,5,9,4,6,1,4.4,5.11111111111111,6.75,3.83333333333333,2,1.368,0.891135375219765,0.4801026957638,1.22222222222222
34.1,9,116,4,3.39,29,51.2,West Indies,Basseterre,0,1,1,M Morkel,South Africa,2010,205,5,9,0,1,0,3,2.88888888888889,0,3,0,1,0.891135375219765,0.491525423728814,1.22222222222222
67,12,177,6,2.64,29.5,67,Australia,Bengaluru,1,0,0,PP Ojha,India,2010,402,2,0,0,0,0,4.5,0,0,0,0,1,0.970760233918129,0.5,0.961363636363636
64,5,211,6,3.29,35.16,64,Australia,Bengaluru,1,1,0,Harbhajan Singh,India,2010,384,6,13,1,5,2,4.83333333333333,4.84615384615385,3,2.6,7,1.23866627668909,0.930311890838207,0.617586308645618,0.961363636363636
51.5,4,229,3,4.41,76.33,103.6,India,Bengaluru,0,1,0,NM Hauritz,Australia,2010,307,7,2,0,0,0,2.71428571428571,4,0,0,0,0.689655172413793,1.27607324763522,0.514285714285714,0.961363636363636
34.2,6,125,4,3.64,31.25,51.5,Australia,Bengaluru,1,0,1,Z Khan,India,2010,206,6,8,5,2,0,3.83333333333333,3,5.6,4,0,0.811594202898551,1.30012531328321,0.429340511440108,1.03090909090909
35,3,127,2,3.62,63.5,105,Australia,Bengaluru,1,1,1,S Sreesanth,India,2010,210,2,3,4,7,0,4,1,2.75,4.42857142857143,0,1,0.995172843350981,0.437956204379562,1.03090909090909
42,6,147,3,3.5,49,84,India,Bengaluru,0,0,1,MG Johnson,Australia,2010,252,12,14,3,0,0,4.58333333333333,4.14285714285714,3.66666666666667,0,0,0.818548387096774,0.873192596876807,0.442595673876872,1.03090909090909
21,3,48,2,2.28,24,63,India,Bengaluru,0,1,1,PR George,Australia,2010,126,0,0,0,0,0,0,0,0,0,0,1,1.00738453276047,0.5,1.03090909090909
12,2,35,1,2.91,35,72,India,Bengaluru,0,1,1,SR Watson,Australia,2010,72,3,5,0,0,0,2.33333333333333,2.4,0,0,0,1.05263157894737,1.00738453276047,0.526315789473684,1.03090909090909
31,6,77,1,2.48,77,186,India,Bengaluru,0,1,1,BW Hilfenhaus,Australia,2010,186,9,0,0,0,0,3.33333333333333,0,0,0,0,1,1.00738453276047,0.636363636363636,1.03090909090909
46.4,13,81,6,1.73,13.5,46.6,South Africa,Bridgetown,1,0,0,SJ Benn,West Indies,2010,280,8,3,0,0,0,3.375,2.33333333333333,0,0,0,1,0.604195804195804,0.574468085106383,0.973056355409297
25,2,85,0,3.4,1000,1000,South Africa,Bridgetown,1,1,0,S Shillingford,West Indies,2010,150,0,0,0,0,0,0,0,0,0,0,1,1.11888111888112,0.5,0.973056355409297
35,6,77,1,2.2,77,210,West Indies,Bridgetown,0,0,0,PL Harris,South Africa,2010,210,6,10,2,0,0,4.33333333333333,2.2,5,0,0,0.931034482758621,0.881659594530882,0.377358490566038,0.973056355409297
39.5,7,102,7,2.56,14.57,34.1,West Indies,Bridgetown,0,1,0,J Botha,South Africa,2010,235,0,0,0,1,0,0,0,0,1,0,1,1.24396658415842,0.5,0.973056355409297
25,6,59,2,2.36,29.5,75,South Africa,Bridgetown,1,1,1,KAJ Roach,West Indies,2010,150,3,0,0,0,0,2,0,0,0,0,1,0.975162768266217,0.5,1.00971738001632
27,12,43,0,1.59,1000,1000,South Africa,Bridgetown,1,1,1,DJ Bravo,West Indies,2010,162,3,6,4,4,5,3.66666666666667,3.16666666666667,2.5,2,2.2,0.832,0.975162768266217,0.382352941176471,1.00971738001632
12,1,36,2,3,18,36,West Indies,Bridgetown,0,1,1,JH Kallis,South Africa,2010,72,4,9,3,7,7,0.75,1.88888888888889,0.666666666666667,1.85714285714286,1,0.865633074935401,0.891135375219765,0.527449617790132,1.00971738001632
24,7,73,6,3.04,12.16,24,West Indies,Bridgetown,0,1,1,DW Steyn,South Africa,2010,144,5,9,4,6,1,4.4,5.11111111111111,6.75,3.83333333333333,2,1.368,0.891135375219765,0.4801026957638,1.00971738001632
24.1,7,81,4,3.35,20.25,36.2,West Indies,Bridgetown,0,1,1,M Morkel,South Africa,2010,145,5,9,0,1,0,3,2.88888888888889,0,3,0,1,0.891135375219765,0.491525423728814,1.00971738001632
43,5,128,2,2.97,64,129,Australia,Brisbane,0,1,0,GP Swann,England,2010,258,12,2,0,0,0,4.08333333333333,4,0,0,0,0.63859649122807,0.930311890838207,0.719298245614035,0.969924812030075
48.5,8,148,2,3.03,74,146.5,England,Brisbane,1,0,0,XJ Doherty,Australia,2010,293,0,0,0,0,0,0,0,0,0,0,1,0.777777777777778,0.5,0.969924812030075
19,3,47,1,2.47,47,114,England,Brisbane,1,1,0,MJ North,Australia,2010,114,4,0,0,0,0,1.25,0,0,0,0,1.6,1.26538461538462,0,0.969924812030075
33,7,72,0,2.18,1000,1000,Australia,Brisbane,0,1,1,SCJ Broad,England,2010,198,13,9,1,0,0,3.61538461538462,2.55555555555556,1,0,0,1.16619718309859,0.995172843350981,0.516129032258065,1.00852878464819
37,13,99,2,2.67,49.5,111,Australia,Brisbane,0,1,1,JM Anderson,England,2010,222,12,11,5,3,1,3.25,4.09090909090909,3.8,2.66666666666667,2,0.655075187969925,0.995172843350981,0.427435387673956,1.00852878464819
12,1,41,0,3.41,1000,1000,Australia,Brisbane,0,1,1,PD Collingwood,England,2010,72,1,2,3,0,0,0,1,1.33333333333333,0,0,1,0.995172843350981,0.5,1.00852878464819
33.4,1,125,6,3.71,20.83,33.6,Australia,Brisbane,0,1,1,ST Finn,England,2010,202,0,0,0,0,0,0,0,0,0,0,1,0.995172843350981,0.5,1.00852878464819
42,7,170,0,4.04,1000,1000,England,Brisbane,1,0,1,MG Johnson,Australia,2010,252,12,14,3,0,0,4.58333333333333,4.14285714285714,3.66666666666667,0,0,0.888709677419355,1.03384615384615,0.557404326123128,1.00852878464819
40,7,144,6,3.6,24,40,England,Brisbane,1,1,1,PM Siddle,Australia,2010,240,11,3,0,0,0,3.45454545454545,3,0,0,0,0.893617021276596,0.950101214574899,0.481605351170569,1.00852878464819
27,4,96,1,3.55,96,162,England,Brisbane,1,1,1,SR Watson,Australia,2010,162,3,5,0,0,0,2.33333333333333,2.4,0,0,0,1,0.950101214574899,0.473684210526316,1.00852878464819
51,12,142,1,2.78,142,306,England,Brisbane,1,1,1,BW Hilfenhaus,Australia,2010,306,9,0,0,0,0,3.33333333333333,0,0,0,0,1.26,0.950101214574899,0.363636363636364,1.00852878464819
40,14,85,3,2.12,28.33,80,England,Cape Town,1,0,0,PL Harris,South Africa,2010,240,6,10,2,0,0,4.33333333333333,2.2,5,0,0,0.827586206896552,0.777777777777778,0.622641509433962,0.953601953601954
12,3,30,2,2.5,15,36,England,Cape Town,1,1,0,JP Duminy,South Africa,2010,72,3,0,0,0,0,1.33333333333333,0,0,0,0,2.25,1.26538461538462,0.5,0.953601953601954
59,6,201,5,3.4,40.2,70.8,South Africa,Cape Town,0,1,0,GP Swann,England,2010,354,12,2,0,0,0,4.08333333333333,4,0,0,0,1.71929824561404,1.11888111888112,0.719298245614035,0.953601953601954
28,6,55,1,1.96,55,168,England,Cape Town,1,1,1,JH Kallis,South Africa,2010,168,4,9,3,7,7,0.75,1.88888888888889,0.666666666666667,1.85714285714286,1,1.11866428145498,0.950101214574899,0.472550382209868,1.01739926739927
57,16,148,6,2.59,24.66,57,England,Cape Town,1,1,1,DW Steyn,South Africa,2010,342,5,9,4,6,1,4.4,5.11111111111111,6.75,3.83333333333333,2,0.612,0.950101214574899,0.5198973042362,1.01739926739927
28,8,59,1,2.1,59,168,England,Cape Town,1,1,1,F de Wet,South Africa,2010,168,1,0,0,0,0,5,0,0,0,0,1,0.950101214574899,0.5,1.01739926739927
50,13,126,6,2.52,21,50,England,Cape Town,1,1,1,M Morkel,South Africa,2010,300,5,9,0,1,0,3,2.88888888888889,0,3,0,1.19318181818182,0.950101214574899,0.508474576271186,1.01739926739927
41,10,133,1,3.24,133,246,South Africa,Cape Town,0,1,1,SCJ Broad,England,2010,246,13,9,1,0,0,3.61538461538462,2.55555555555556,1,0,0,1.10140845070423,0.975162768266217,0.516129032258065,1.01739926739927
43.3,2,161,8,3.7,20.12,32.6,South Africa,Cape Town,0,1,1,JM Anderson,England,2010,261,12,11,5,3,1,3.25,4.09090909090909,3.8,2.66666666666667,2,1.00187969924812,0.975162768266217,0.427435387673956,1.01739926739927
42,8,156,3,3.71,52,84,South Africa,Cape Town,0,1,1,G Onions,England,2010,252,7,0,0,0,0,2.57142857142857,0,0,0,0,0.972222222222222,0.975162768266217,0.490196078431372,1.01739926739927
30,5,88,2,2.93,44,90,India,Centurion,1,0,0,PL Harris,South Africa,2010,180,6,10,2,0,0,4.33333333333333,2.2,5,0,0,0.931034482758621,0.78625134264232,0.622641509433962,0.693801652892562
36,2,169,2,4.69,84.5,108,South Africa,Centurion,0,1,0,Harbhajan Singh,India,2010,216,6,13,1,5,2,4.83333333333333,4.84615384615385,3,2.6,7,1.21989860583016,1.11888111888112,0.382413691354382,0.693801652892562
10,1,51,0,5.1,1000,1000,South Africa,Centurion,0,1,0,SR Tendulkar,India,2010,60,0,0,2,0,0,0,0,0.5,0,0,0.5,1.11888111888112,0.5,0.693801652892562
24,3,98,1,4.08,98,144,India,Centurion,1,0,1,LL Tsotsobe,South Africa,2010,144,0,0,0,0,0,0,0,0,0,0,1,0.873192596876807,0.5,1.05432551319648
13,3,56,1,4.3,56,78,India,Centurion,1,1,1,JH Kallis,South Africa,2010,78,4,9,3,7,7,0.75,1.88888888888889,0.666666666666667,1.85714285714286,1,0.890365448504983,1.00738453276047,0.472550382209868,1.05432551319648
40.1,7,139,7,3.46,19.85,34.4,India,Centurion,1,1,1,DW Steyn,South Africa,2010,241,5,9,4,6,1,4.4,5.11111111111111,6.75,3.83333333333333,2,0.5184,1.00738453276047,0.5198973042362,1.05432551319648
43.4,11,114,7,2.61,16.28,37.4,India,Centurion,1,1,1,M Morkel,South Africa,2010,262,5,9,0,1,0,3,2.88888888888889,0,3,0,0.681818181818182,1.00738453276047,0.508474576271186,1.05432551319648
26,4,101,0,3.88,1000,1000,South Africa,Centurion,0,0,1,JD Unadkat,India,2010,156,0,0,0,0,0,0,0,0,0,0,1,1.1900826446281,0.5,1.05432551319648
27.1,2,120,2,4.41,60,81.5,South Africa,Centurion,0,1,1,I Sharma,India,2010,163,4,13,0,0,0,2.5,2.53846153846154,0,0,0,1.97674418604651,0.975162768266217,0.390243902439024,1.05432551319648
24,1,97,0,4.04,1000,1000,South Africa,Centurion,0,1,1,S Sreesanth,India,2010,144,2,3,4,7,0,4,1,2.75,4.42857142857143,0,1.05660377358491,0.975162768266217,0.562043795620438,1.05432551319648
44,4,174,2,3.95,87,132,India,Colombo (PSS),1,1,0,BAW Mendis,Sri Lanka,2010,264,2,3,0,0,0,2.5,8.66666666666667,0,0,0,1.12903225806452,1.27607324763522,0.783783783783784,1.46708463949843
54.1,9,162,9,2.99,18,36.1,India,Colombo (PSS),1,1,0,S Randiv,Sri Lanka,2010,325,0,0,0,0,0,0,0,0,0,0,1,1.27607324763522,0.5,1.46708463949843
74,15,204,7,2.75,29.14,63.4,Sri Lanka,Colombo (PSS),0,0,0,PP Ojha,India,2010,444,2,0,0,0,0,4.5,0,0,0,0,1,1.08695652173913,0.5,1.46708463949843
15,0,51,3,3.4,17,30,Sri Lanka,Colombo (PSS),0,1,0,V Sehwag,India,2010,90,1,4,1,3,0,0,2.25,1,3,0,1,1.0916016350799,0.443181818181818,1.46708463949843
59.2,4,187,4,3.15,46.75,89,Sri Lanka,Colombo (PSS),0,1,0,A Mishra,India,2010,356,1,5,0,0,0,1,4,0,0,0,0.285714285714286,1.0916016350799,0.5,1.46708463949843
15,0,88,0,5.86,1000,1000,India,Colombo (PSS),1,0,1,UWMBCA Welegedara,Sri Lanka,2010,90,3,0,1,0,0,2,0,2,0,0,1,0.873192596876807,0.5,0.678879310344828
42,4,168,3,4,56,84,India,Colombo (PSS),1,1,1,SL Malinga,Sri Lanka,2010,252,0,0,4,6,5,0,0,1.75,2.83333333333333,4,1.24137931034483,1.00738453276047,0.36,0.678879310344828
40,9,126,3,3.15,42,80,Sri Lanka,Colombo (PSS),0,1,1,I Sharma,India,2010,240,4,13,0,0,0,2.5,2.53846153846154,0,0,0,0.790697674418605,0.967959647627167,0.390243902439024,0.678879310344828
22,2,78,0,3.54,1000,1000,Sri Lanka,Colombo (PSS),0,1,1,A Mithun,India,2010,132,0,0,0,0,0,0,0,0,0,0,1,0.967959647627167,0.5,0.678879310344828
19,4,57,1,3,57,114,Sri Lanka,Colombo (RPS),0,0,0,SJ Benn,West Indies,2010,114,8,3,0,0,0,3.375,2.33333333333333,0,0,0,0.970588235294118,1.08695652173913,0.425531914893617,1
15,0,73,0,4.86,1000,1000,Sri Lanka,Colombo (RPS),0,1,0,S Shillingford,West Indies,2010,90,0,0,0,0,0,0,0,0,0,0,1,1.0916016350799,0.5,1
23,3,76,3,3.3,25.33,46,West Indies,Colombo (RPS),1,0,0,HMRKB Herath,Sri Lanka,2010,138,4,1,0,0,2,4.75,0,0,0,1.5,0,0.881659594530882,0.572519083969466,1
16.3,1,56,2,3.39,28,49.5,West Indies,Colombo (RPS),1,1,0,BAW Mendis,Sri Lanka,2010,99,2,3,0,0,0,2.5,8.66666666666667,0,0,0,1,1.24396658415842,0.783783783783784,1
28.2,5,100,5,3.52,20,34,Sri Lanka,Colombo (RPS),0,1,1,KAJ Roach,West Indies,2010,170,3,0,0,0,0,2,0,0,0,0,1,0.967959647627167,0.5,1
18,5,61,1,3.38,61,108,Sri Lanka,Colombo (RPS),0,1,1,DJ Bravo,West Indies,2010,108,3,6,4,4,5,3.66666666666667,3.16666666666667,2.5,2,2.2,0.866666666666667,0.967959647627167,0.617647058823529,1
35,8,80,2,2.28,40,105,Sri Lanka,Colombo (RPS),0,1,1,DJG Sammy,West Indies,2010,210,1,3,1,0,0,1,1.33333333333333,8,0,0,1,0.967959647627167,0.689655172413793,1
11,5,17,1,1.54,17,66,West Indies,Colombo (RPS),1,1,1,KMDN Kulasekara,Sri Lanka,2010,66,2,1,0,2,1,1,1,0,0,1,1,0.891135375219765,0.666666666666667,1
16,1,84,2,5.25,42,48,West Indies,Colombo (RPS),1,1,1,RAS Lakmal,Sri Lanka,2010,96,0,0,0,0,0,0,0,0,0,0,1,0.891135375219765,0.5,1
63,10,172,4,2.73,43,94.5,India,Colombo (SSC),1,1,0,BAW Mendis,Sri Lanka,2010,378,2,3,0,0,0,2.5,8.66666666666667,0,0,0,1.12903225806452,1.27607324763522,0.783783783783784,1.19596907085816
27,6,56,3,2.07,18.66,54,India,Colombo (SSC),1,1,0,TM Dilshan,Sri Lanka,2010,162,0,0,0,0,1,0,0,0,0,1,1,1.27607324763522,0.5,1.19596907085816
73,16,222,2,3.04,111,219,India,Colombo (SSC),1,1,0,S Randiv,Sri Lanka,2010,438,0,0,0,0,0,0,0,0,0,0,1,1.27607324763522,0.5,1.19596907085816
59,15,185,1,3.13,185,354,Sri Lanka,Colombo (SSC),0,0,0,PP Ojha,India,2010,354,2,0,0,0,0,4.5,0,0,0,0,1,1.08695652173913,0.5,1.19596907085816
55.4,4,182,2,3.26,91,167,Sri Lanka,Colombo (SSC),0,1,0,Harbhajan Singh,India,2010,334,6,13,1,5,2,4.83333333333333,4.84615384615385,3,2.6,7,0.961977186311787,1.0916016350799,0.382413691354382,1.19596907085816
20,0,71,1,3.55,71,120,Sri Lanka,Colombo (SSC),0,1,0,V Sehwag,India,2010,120,1,4,1,3,0,0,2.25,1,3,0,1,1.0916016350799,0.443181818181818,1.19596907085816
22,2,101,0,4.59,1000,1000,India,Colombo (SSC),1,1,1,KTGD Prasad,Sri Lanka,2010,132,2,1,0,0,0,1.5,5,0,0,0,1.3125,1.00738453276047,0.6,0.845121218192747
31.2,1,116,1,3.7,116,188,India,Colombo (SSC),1,1,1,CRD Fernando,Sri Lanka,2010,188,0,0,4,1,2,0,0,1.75,6,1,0.81304347826087,1.00738453276047,0.588235294117647,0.845121218192747
23,5,102,1,4.43,102,138,Sri Lanka,Colombo (SSC),0,1,1,I Sharma,India,2010,138,4,13,0,0,0,2.5,2.53846153846154,0,0,0,0.790697674418605,0.967959647627167,0.390243902439024,0.845121218192747
23,5,117,0,5.08,1000,1000,Sri Lanka,Colombo (SSC),0,1,1,A Mithun,India,2010,138,0,0,0,0,0,0,0,0,0,0,1,0.967959647627167,0.5,0.845121218192747
14,2,36,1,2.57,36,84,India,Durban,1,0,0,PL Harris,South Africa,2010,84,6,10,2,0,0,4.33333333333333,2.2,5,0,0,0.931034482758621,0.78625134264232,0.622641509433962,1.04743798660148
29,5,70,2,2.41,35,87,South Africa,Durban,0,1,0,Harbhajan Singh,India,2010,174,6,13,1,5,2,4.83333333333333,4.84615384615385,3,2.6,7,1.21989860583016,1.11888111888112,0.382413691354382,1.04743798660148
24,6,83,5,3.45,16.6,28.8,India,Durban,1,0,1,LL Tsotsobe,South Africa,2010,144,0,0,0,0,0,0,0,0,0,0,1,0.873192596876807,0.5,0.985350033549542
13,2,30,1,2.3,30,78,India,Durban,1,1,1,JH Kallis,South Africa,2010,78,4,9,3,7,7,0.75,1.88888888888889,0.666666666666667,1.85714285714286,1,0.890365448504983,1.00738453276047,0.472550382209868,0.985350033549542
34.5,7,110,8,3.15,13.75,26.1,India,Durban,1,1,1,DW Steyn,South Africa,2010,209,5,9,4,6,1,4.4,5.11111111111111,6.75,3.83333333333333,2,0.5184,1.00738453276047,0.5198973042362,0.985350033549542
34.1,4,115,5,3.36,23,41,India,Durban,1,1,1,M Morkel,South Africa,2010,205,5,9,0,1,0,3,2.88888888888889,0,3,0,0.681818181818182,1.00738453276047,0.508474576271186,0.985350033549542
30,5,93,6,3.1,15.5,30,South Africa,Durban,0,0,1,Z Khan,India,2010,180,6,8,5,2,0,3.83333333333333,3,5.6,4,0,0.811594202898551,1.1900826446281,0.570659488559892,0.985350033549542
11.3,0,36,1,3.13,36,69,South Africa,Durban,0,1,1,I Sharma,India,2010,69,4,13,0,0,0,2.5,2.53846153846154,0,0,0,1.97674418604651,0.975162768266217,0.390243902439024,0.985350033549542
