Player,Overs,Mdns,Runs,Wkts,Econ,Ave,SR,Opposition,Ground,Start Date,Home_Away,Bowling_Arm,Pace_Spin
B Kumar (INDIA),17,2,45,1,2.64,45,102,v West Indies,Mumbai,14 Nov 2013,1,1,1
Shahadat Hossain (BDESH),14,1,45,1,3.21,45,84,v Zimbabwe,Dhaka,25 Oct 2014,1,1,1
ESH Giddins (ENG),16,5,46,1,2.87,46,96,v Zimbabwe,Nottingham,1 Jun 2000,1,1,1
NJ Astle (NZ),18,6,46,1,2.55,46,108,v Sri Lanka,Napier,4 Apr 2005,1,1,1
IE O'Brien (NZ),15,4,46,1,3.06,46,90,v West Indies,Dunedin,11 Dec 2008,1,1,1
CD McMillan (NZ),31,13,47,1,1.51,47,186,v Pakistan,Christchurch,15 Mar 2001,1,1,1
A Flintoff (ENG),23,8,48,1,2.08,48,138,v West Indies,Birmingham,15 Jun 2000,1,1,1
SL Malinga (SL),12,2,48,1,4,48,72,v West Indies,Kandy,22 Jul 2005,1,1,1
I Sharma (INDIA),27,8,48,1,1.77,48,162,v Australia,Bengaluru,4 Mar 2017,1,1,1
JM Anderson (ENG),11.3,1,49,1,4.26,49,69,v West Indies,Manchester,12 Aug 2004,1,1,1
SR Watson (AUS),20,7,49,1,2.45,49,120,v England,Sydney,3 Jan 2011,1,1,1
JR Hazlewood (AUS),18,5,49,1,2.72,49,108,v West Indies,Sydney,3 Jan 2016,1,1,1
CEL Ambrose (WI),41,17,50,1,1.21,50,246,v Zimbabwe,Kingston,24 Mar 2000,1,1,1
MJ Hoggard (ENG),12,5,50,1,4.16,50,72,v West Indies,The Oval,19 Aug 2004,1,1,1
NJ Astle (NZ),21,7,50,1,2.38,50,126,v Australia,Auckland,26 Mar 2005,1,1,1
DAJ Bracewell (NZ),18,7,50,1,2.77,50,108,v South Africa,Hamilton,15 Mar 2012,1,1,1
M Morkel (SA),21,6,50,1,2.38,50,126,v New Zealand,Cape Town,2 Jan 2013,1,1,1
KJ Abbott (SA),14,3,50,1,3.57,50,84,v West Indies,Centurion,17 Dec 2014,1,1,1
Mohammad Sami (PAK),19,4,51,1,2.68,51,114,v England,Faisalabad,20 Nov 2005,1,1,1
BA Stokes (ENG),14,5,51,1,3.64,51,84,v Australia,Cardiff,8 Jul 2015,1,1,1
I Sharma (INDIA),32,17,51,1,1.59,51,192,v South Africa,Delhi,3 Dec 2015,1,1,1
G Onions (ENG),18,6,52,1,2.88,52,108,v West Indies,Chester-le-Street,14 May 2009,1,1,1
B Kumar (INDIA),21,7,52,1,2.47,52,126,v Bangladesh,Hyderabad (Deccan),9 Feb 2017,1,1,1
D Olivier (SA),11,1,52,1,4.72,52,66,v Bangladesh,Potchefstroom,28 Sep 2017,1,1,1
J Srinath (INDIA),30,6,53,1,1.76,53,180,v South Africa,Bengaluru,2 Mar 2000,1,1,1
RAP Nissanka (SL),23,9,53,1,2.3,53,138,v New Zealand,Colombo (PSS),25 Apr 2003,1,1,1
Mashrafe Mortaza (BDESH),20,3,53,1,2.65,53,120,v South Africa,Dhaka,1 May 2003,1,1,1
JH Kallis (SA),22,6,53,1,2.4,53,132,v West Indies,Johannesburg,12 Dec 2003,1,1,1
KD Mills (NZ),12,1,54,1,4.5,54,72,v Bangladesh,Dunedin,4 Jan 2008,1,1,1
RAS Lakmal (SL),23,7,54,1,2.34,54,138,v South Africa,Colombo (SSC),24 Jul 2014,1,1,1
KTGD Prasad (SL),22,4,54,1,2.45,54,132,v India,Galle,12 Aug 2015,1,1,1
RAS Lakmal (SL),13,0,54,1,4.15,54,78,v Australia,Colombo (SSC),13 Aug 2016,1,1,1
I Sharma (INDIA),12,0,55,1,4.58,55,72,v England,Mohali,19 Dec 2008,1,1,1
JH Kallis (SA),28,6,55,1,1.96,55,168,v England,Cape Town,3 Jan 2010,1,1,1
AD Mathews (SL),15,1,55,1,3.66,55,90,v Pakistan,Colombo (SSC),30 Jun 2012,1,1,1
CB Mpofu (ZIM),28,10,55,1,1.96,55,168,v West Indies,Bulawayo,29 Oct 2017,1,1,1
JH Kallis (SA),13,0,56,1,4.3,56,78,v Pakistan,Port Elizabeth,19 Jan 2007,1,1,1
KTGD Prasad (SL),15,1,56,1,3.73,56,90,v New Zealand,Colombo (SSC),26 Aug 2009,1,1,1
JH Kallis (SA),13,3,56,1,4.3,56,78,v India,Centurion,16 Dec 2010,1,1,1
JH Kallis (SA),13,2,56,1,4.3,56,78,v Australia,Johannesburg,17 Nov 2011,1,1,1
N Pradeep (SL),15,4,56,1,3.73,56,90,v Pakistan,Galle,22 Jun 2012,1,1,1
UT Yadav (INDIA),18,2,56,1,3.11,56,108,v England,Visakhapatnam,17 Nov 2016,1,1,1
JH Kallis (SA),25,4,57,1,2.28,57,150,v England,Durban,26 Dec 2004,1,1,1
ST Finn (ENG),16,5,57,1,3.56,57,96,v Pakistan,Birmingham,6 Aug 2010,1,1,1
SCJ Broad (ENG),26,8,57,1,2.19,57,156,v Pakistan,Manchester,22 Jul 2016,1,1,1
UT Yadav (INDIA),24,7,57,1,2.37,57,144,v Australia,Bengaluru,4 Mar 2017,1,1,1
AJ Hall (SA),16,3,58,1,3.62,58,96,v England,Centurion,21 Jan 2005,1,1,1
Al-Amin Hossain (BDESH),16,3,58,1,3.62,58,96,v New Zealand,Dhaka,21 Oct 2013,1,1,1
PD Collingwood (ENG),16,3,59,1,3.68,59,96,v India,Nottingham,27 Jul 2007,1,1,1
F de Wet (SA),28,8,59,1,2.1,59,168,v England,Cape Town,3 Jan 2010,1,1,1
SCJ Broad (ENG),17,4,59,1,3.47,59,102,v Pakistan,Nottingham,29 Jul 2010,1,1,1
Mohammad Shahid (BDESH),19,4,59,1,3.1,59,114,v Pakistan,Khulna,28 Apr 2015,1,1,1
MA Wood (ENG),26,9,59,1,2.26,59,156,v Australia,The Oval,20 Aug 2015,1,1,1
ML Nkala (ZIM),15,0,60,1,4,60,90,v New Zealand,Harare,19 Sep 2000,1,1,1
PM Siddle (AUS),22,4,62,1,2.81,62,132,v Pakistan,Sydney,3 Jan 2010,1,1,1
JDS Neesham (NZ),18,2,62,1,3.44,62,108,v India,Wellington,14 Feb 2014,1,1,1
ST Gabriel (WI),28,8,62,1,2.21,62,168,v India,Kingston,30 Jul 2016,1,1,1
KTGD Prasad (SL),23,8,63,1,2.73,63,138,v England,Colombo (PSS),3 Apr 2012,1,1,1
Abdul Razzaq (PAK),28,7,64,1,2.28,64,168,v England,Karachi,7 Dec 2000,1,1,1
SJ Harmison (ENG),14,1,64,1,4.57,64,84,v West Indies,Birmingham,29 Jul 2004,1,1,1
A Flintoff (ENG),17,3,64,1,3.76,64,102,v West Indies,The Oval,19 Aug 2004,1,1,1
MT Chinouya (ZIM),22,6,64,1,2.9,64,132,v New Zealand,Bulawayo,6 Aug 2016,1,1,1
J Srinath (INDIA),22,6,65,1,2.95,65,132,v Zimbabwe,Nagpur,21 Feb 2002,1,1,1
R Rampaul (WI),24,6,65,1,2.7,65,144,v Australia,Roseau,23 Apr 2012,1,1,1
SR Watson (AUS),16,3,65,1,4.06,65,96,v India,Melbourne,26 Dec 2014,1,1,1
JO Holder (WI),30,6,65,1,2.16,65,180,v Pakistan,Kingston,21 Apr 2017,1,1,1
AJ Hall (SA),16,2,66,1,4.12,66,96,v Australia,Cape Town,16 Mar 2006,1,1,1
SR Watson (AUS),27.4,12,66,1,2.38,66,166,v India,Brisbane,17 Dec 2014,1,1,1
DG Cork (ENG),22,5,67,1,3.04,67,132,v India,The Oval,5 Sep 2002,1,1,1
Tapash Baisya (BDESH),19,5,67,1,3.52,67,114,v South Africa,Dhaka,1 May 2003,1,1,1
JH Kallis (SA),24,4,67,1,2.79,67,144,v India,Cape Town,2 Jan 2007,1,1,1
A Nel (SA),17,2,67,1,3.94,67,102,v West Indies,Durban,10 Jan 2008,1,1,1
A Flintoff (ENG),27,6,68,1,2.51,68,162,v India,Leeds,22 Aug 2002,1,1,1
DJG Sammy (WI),31,11,68,1,2.19,68,186,v Australia,Roseau,23 Apr 2012,1,1,1
MJ Henry (NZ),38,10,68,1,1.78,68,228,v Pakistan,Hamilton,25 Nov 2016,1,1,1
BW Hilfenhaus (AUS),31,10,69,1,2.22,69,186,v England,Perth,16 Dec 2010,1,1,1
Tapash Baisya (BDESH),23,8,70,1,3.04,70,138,v South Africa,Chittagong,24 Apr 2003,1,1,1
SP Jones (ENG),17,3,70,1,4.11,70,102,v West Indies,Lord's,22 Jul 2004,1,1,1
CBRLS Kumara (SL),16,1,70,1,4.37,70,96,v Bangladesh,Galle,7 Mar 2017,1,1,1
DW Fleming (AUS),26,9,71,1,2.73,71,156,v India,Sydney,2 Jan 2000,1,1,1
AJ Hall (SA),23,5,71,1,3.08,71,138,v West Indies,Durban,26 Dec 2003,1,1,1
CH Morris (SA),15,1,71,1,4.73,71,90,v England,Johannesburg,14 Jan 2016,1,1,1
AA Donald (SA),15.2,2,72,1,4.69,72,92,v Australia,Johannesburg,22 Feb 2002,1,1,1
CRD Fernando (SL),15,2,72,1,4.8,72,90,v West Indies,Pallekele,1 Dec 2010,1,1,1
JE Taylor (WI),20,0,72,1,3.6,72,120,v Australia,Roseau,3 Jun 2015,1,1,1
JO Holder (WI),34.2,12,72,1,2.09,72,206,v India,Kingston,30 Jul 2016,1,1,1
Shabbir Ahmed (PAK),25,7,73,1,2.92,73,150,v Bangladesh,Peshawar,27 Aug 2003,1,1,1
IE O'Brien (NZ),14,3,73,1,5.21,73,84,v Australia,Christchurch,10 Mar 2005,1,1,1
FH Edwards (WI),33,13,73,1,2.21,73,198,v Australia,Port of Spain,15 Apr 2012,1,1,1
MR Marsh (AUS),15,1,73,1,4.86,73,90,v New Zealand,Perth,13 Nov 2015,1,1,1
M Ntini (SA),26,7,74,1,2.84,74,156,v India,Port Elizabeth,16 Nov 2001,1,1,1
ST Finn (ENG),20,4,74,1,3.7,74,120,v Pakistan,The Oval,18 Aug 2010,1,1,1
Mohammad Sami (PAK),16,1,76,1,4.75,76,96,v England,Multan,12 Nov 2005,1,1,1
A Flintoff (ENG),40,12,77,1,1.92,77,240,v South Africa,Leeds,18 Jul 2008,1,1,1
A Flintoff (ENG),24.5,5,77,1,3.1,77,149,v Australia,The Oval,20 Aug 2009,1,1,1
Rubel Hossain (BDESH),20,2,77,1,3.85,77,120,v New Zealand,Chittagong,9 Oct 2013,1,1,1
A Sanford (WI),15,3,78,1,5.2,78,90,v India,Bridgetown,2 May 2002,1,1,1
AJ Bichel (AUS),20,2,78,1,3.9,78,120,v England,Adelaide,21 Nov 2002,1,1,1
RD King (WI),37.5,8,78,1,2.06,78,227,v South Africa,Port of Spain,8 Apr 2005,1,1,1
SR Clark (AUS),30,11,78,1,2.6,78,180,v New Zealand,Adelaide,28 Nov 2008,1,1,1
Robiul Islam (BDESH),23,3,78,1,3.39,78,138,v Pakistan,Dhaka,17 Dec 2011,1,1,1
I Sharma (INDIA),29,8,78,1,2.68,78,174,v England,Kolkata,5 Dec 2012,1,1,1
ST Finn (ENG),19,0,78,1,4.1,78,114,v Sri Lanka,Chester-le-Street,27 May 2016,1,1,1
JM Anderson (ENG),29,10,78,1,2.68,78,174,v Pakistan,The Oval,11 Aug 2016,1,1,1
GD McGrath (AUS),32.1,11,79,1,2.45,79,193,v Bangladesh,Cairns,25 Jul 2003,1,1,1
W Mwayenga (ZIM),21,6,79,1,3.76,79,126,v India,Harare,20 Sep 2005,1,1,1
DBL Powell (WI),16,1,79,1,4.93,79,96,v England,Port of Spain,6 Mar 2009,1,1,1
KM Jarvis (ZIM),24,4,79,1,3.29,79,144,v Pakistan,Bulawayo,1 Sep 2011,1,1,1
GC Viljoen (SA),15,0,79,1,5.26,79,90,v England,Johannesburg,14 Jan 2016,1,1,1
MT Chinouya (ZIM),26,6,79,1,3.03,79,156,v New Zealand,Bulawayo,28 Jul 2016,1,1,1
JN Gillespie (AUS),26,5,80,1,3.07,80,156,v Pakistan,Perth,16 Dec 2004,1,1,1
RD King (WI),30,5,80,1,2.66,80,180,v South Africa,Bridgetown,21 Apr 2005,1,1,1
CD Collymore (WI),19,2,80,1,4.21,80,114,v Pakistan,Bridgetown,26 May 2005,1,1,1
AM Blignaut (ZIM),19.3,1,80,1,4.1,80,117,v India,Harare,20 Sep 2005,1,1,1
DW Steyn (SA),17,4,80,1,4.7,80,102,v Bangladesh,Centurion,26 Nov 2008,1,1,1
SCJ Broad (ENG),32,7,80,1,2.5,80,192,v Australia,Lord's,18 Jul 2013,1,1,1
Al-Amin Hossain (BDESH),25,5,81,1,3.24,81,150,v Sri Lanka,Chittagong,4 Feb 2014,1,1,1
CS Martin (NZ),32,6,82,1,2.56,82,192,v Pakistan,Napier,11 Dec 2009,1,1,1
DT Tiripano (ZIM),28,4,82,1,2.92,82,168,v New Zealand,Bulawayo,28 Jul 2016,1,1,1
VC Drakes (WI),29,6,83,1,2.86,83,174,v Sri Lanka,Kingston,27 Jun 2003,1,1,1
Mohammad Asif (PAK),26,6,83,1,3.19,83,156,v South Africa,Karachi,1 Oct 2007,1,1,1
Mohammad Asif (PAK),34,9,83,1,2.44,83,204,v South Africa,Lahore,8 Oct 2007,1,1,1
DBL Powell (WI),27,11,83,1,3.07,83,162,v Australia,Bridgetown,12 Jun 2008,1,1,1
DG Cork (ENG),23,3,84,1,3.65,84,138,v Australia,Lord's,19 Jul 2001,1,1,1
I Sharma (INDIA),32,9,84,1,2.62,84,192,v West Indies,Mumbai,22 Nov 2011,1,1,1
GD Elliott (NZ),24,3,85,1,3.54,85,144,v England,Napier,22 Mar 2008,1,1,1
Shahadat Hossain (BDESH),21,3,85,1,4.04,85,126,v West Indies,Dhaka,13 Nov 2012,1,1,1
JM Mennie (AUS),28,5,85,1,3.03,85,168,v South Africa,Hobart,12 Nov 2016,1,1,1
C de Grandhomme (NZ),25,7,85,1,3.4,85,150,v Bangladesh,Christchurch,20 Jan 2017,1,1,1
JN Gillespie (AUS),27.2,5,86,1,3.14,86,164,v Pakistan,Sydney,2 Jan 2005,1,1,1
DT Hondo (ZIM),18,0,87,1,4.83,87,108,v South Africa,Harare,7 Sep 2001,1,1,1
DR Tuffey (NZ),38,14,87,1,2.28,87,228,v Pakistan,Wellington,26 Dec 2003,1,1,1
SJ Harmison (ENG),22,2,87,1,3.95,87,132,v Australia,The Oval,8 Sep 2005,1,1,1
SE Bond (NZ),18,2,87,1,4.83,87,108,v West Indies,Napier,25 Mar 2006,1,1,1
Shafiul Islam (BDESH),15,0,87,1,5.8,87,90,v India,Chittagong,17 Jan 2010,1,1,1
D Gough (ENG),25,6,88,1,3.52,88,150,v South Africa,Birmingham,24 Jul 2003,1,1,1
A Flintoff (ENG),19,4,88,1,4.63,88,114,v South Africa,The Oval,4 Sep 2003,1,1,1
JE Taylor (WI),24.2,4,88,1,3.61,88,146,v India,Gros Islet,10 Jun 2006,1,1,1
Mohammad Talha (PAK),17,0,88,1,5.17,88,102,v Sri Lanka,Lahore,1 Mar 2009,1,1,1
Rubel Hossain (BDESH),26,4,88,1,3.38,88,156,v England,Dhaka,20 Mar 2010,1,1,1
DAJ Bracewell (NZ),40.2,11,88,1,2.18,88,242,v Sri Lanka,Dunedin,10 Dec 2015,1,1,1
JT Ball (ENG),35,12,88,1,2.51,88,210,v Pakistan,Lord's,14 Jul 2016,1,1,1
DBL Powell (WI),29,3,89,1,3.06,89,174,v Sri Lanka,Providence,22 Mar 2008,1,1,1
DR Tuffey (NZ),41,14,90,1,2.19,90,246,v South Africa,Hamilton,10 Mar 2004,1,1,1
A Sanford (WI),22,1,90,1,4.09,90,132,v England,Kingston,11 Mar 2004,1,1,1
Yasir Arafat (PAK),26,2,90,1,3.46,90,156,v Sri Lanka,Karachi,21 Feb 2009,1,1,1
Shahadat Hossain (BDESH),22,2,91,1,4.13,91,132,v India,Dhaka,24 Jan 2010,1,1,1
CS Martin (NZ),21,4,92,1,4.38,92,126,v Australia,Auckland,26 Mar 2005,1,1,1
Umar Gul (PAK),24,2,92,1,3.83,92,144,v Sri Lanka,Karachi,21 Feb 2009,1,1,1
PM Siddle (AUS),25,6,92,1,3.68,92,150,v West Indies,Adelaide,4 Dec 2009,1,1,1
ML Nkala (ZIM),25,5,93,1,3.72,93,150,v Pakistan,Bulawayo,16 Nov 2002,1,1,1
MJ Hoggard (ENG),29,4,93,1,3.2,93,174,v Pakistan,Leeds,4 Aug 2006,1,1,1
Naved-ul-Hasan (PAK),16,1,94,1,5.87,94,96,v India,Lahore,13 Jan 2006,1,1,1
M Ntini (SA),20,4,95,1,4.75,95,120,v West Indies,Durban,10 Jan 2008,1,1,1
DJ Bravo (WI),29,6,95,1,3.27,95,174,v South Africa,Basseterre,18 Jun 2010,1,1,1
AM Blignaut (ZIM),19,2,96,1,5.05,96,114,v India,Bulawayo,13 Sep 2005,1,1,1
Umar Gul (PAK),38,13,96,1,2.52,96,228,v West Indies,Multan,19 Nov 2006,1,1,1
SR Watson (AUS),27,4,96,1,3.55,96,162,v England,Brisbane,25 Nov 2010,1,1,1
CR Woakes (ENG),24,7,96,1,4,96,144,v Australia,The Oval,21 Aug 2013,1,1,1
AJ Tudor (ENG),18,1,97,1,5.38,97,108,v Australia,Leeds,16 Aug 2001,1,1,1
MJ Hoggard (ENG),25,2,97,1,3.88,97,150,v India,The Oval,5 Sep 2002,1,1,1
TL Best (WI),33,5,97,1,2.93,97,198,v Bangladesh,Gros Islet,28 May 2004,1,1,1
IE O'Brien (NZ),24,4,97,1,4.04,97,144,v Australia,Wellington,18 Mar 2005,1,1,1
DJ Bravo (WI),27,4,97,1,3.59,97,162,v South Africa,St John's,29 Apr 2005,1,1,1
Rubel Hossain (BDESH),19,0,97,1,5.1,97,114,v England,Chittagong,12 Mar 2010,1,1,1
DJG Sammy (WI),43,12,97,1,2.25,97,258,v India,Bridgetown,28 Jun 2011,1,1,1
VD Philander (SA),35,7,97,1,2.77,97,210,v Australia,Centurion,12 Feb 2014,1,1,1
GD McGrath (AUS),42,14,98,1,2.33,98,252,v South Africa,Perth,16 Dec 2005,1,1,1
FH Edwards (WI),28,6,98,1,3.5,98,168,v Australia,North Sound,30 May 2008,1,1,1
KD Mills (NZ),22,4,98,1,4.45,98,132,v India,Hamilton,18 Mar 2009,1,1,1
TT Bresnan (ENG),27,4,98,1,3.62,98,162,v South Africa,Leeds,2 Aug 2012,1,1,1
SCJ Broad (ENG),29,5,99,1,3.41,99,174,v Pakistan,The Oval,11 Aug 2016,1,1,1
CL Cairns (NZ),33,5,100,1,3.03,100,198,v South Africa,Hamilton,10 Mar 2004,1,1,1
Shoaib Akhtar (PAK),25,7,100,1,4,100,150,v India,Faisalabad,21 Jan 2006,1,1,1
Mashrafe Mortaza (BDESH),31.4,4,100,1,3.15,100,190,v India,Dhaka,25 May 2007,1,1,1
LE Plunkett (ENG),28,2,100,1,3.57,100,168,v West Indies,Manchester,7 Jun 2007,1,1,1
I Sharma (INDIA),31,2,100,1,3.22,100,186,v Australia,Ranchi,16 Mar 2017,1,1,1
A Sanford (WI),36.5,7,101,1,2.74,101,221,v New Zealand,St George's,28 Jun 2002,1,1,1
CJ McKay (AUS),28,5,101,1,3.6,101,168,v West Indies,Perth,16 Dec 2009,1,1,1
DJG Sammy (WI),42,13,101,1,2.4,101,252,v New Zealand,North Sound,25 Jul 2012,1,1,1
MJ Hoggard (ENG),36,12,102,1,2.83,102,216,v India,Leeds,22 Aug 2002,1,1,1
JH Kallis (SA),37,11,102,1,2.75,102,222,v West Indies,Cape Town,2 Jan 2004,1,1,1
DT Tiripano (ZIM),25,4,102,1,4.08,102,150,v New Zealand,Bulawayo,6 Aug 2016,1,1,1
SJ Harmison (ENG),22,3,103,1,4.68,103,132,v South Africa,Lord's,31 Jul 2003,1,1,1
DT Hondo (ZIM),27,6,103,1,3.81,103,162,v Sri Lanka,Harare,6 May 2004,1,1,1
Mohammad Asif (PAK),34,6,103,1,3.02,103,204,v India,Faisalabad,21 Jan 2006,1,1,1
SJ Harmison (ENG),27,2,104,1,3.85,104,162,v South Africa,Birmingham,24 Jul 2003,1,1,1
CS Martin (NZ),29,6,104,1,3.58,104,174,v Australia,Christchurch,10 Mar 2005,1,1,1
J Srinath (INDIA),29,7,105,1,3.62,105,174,v England,Ahmedabad,11 Dec 2001,1,1,1
L Balaji (INDIA),37,11,105,1,2.83,105,222,v New Zealand,Ahmedabad,8 Oct 2003,1,1,1
KAJ Roach (WI),35,7,105,1,3,105,210,v South Africa,Basseterre,18 Jun 2010,1,1,1
GJ Whittall (ZIM),36,15,106,1,2.94,106,216,v Pakistan,Harare,9 Nov 2002,1,1,1
MF Maharoof (SL),24,2,106,1,4.41,106,144,v Pakistan,Kandy,3 Apr 2006,1,1,1
Yasir Arafat (PAK),20,2,106,1,5.3,106,120,v Sri Lanka,Lahore,1 Mar 2009,1,1,1
DAJ Bracewell (NZ),30,3,106,1,3.53,106,180,v South Africa,Wellington,23 Mar 2012,1,1,1
MJ Hoggard (ENG),36,10,107,1,2.97,107,216,v New Zealand,Lord's,20 May 2004,1,1,1
JE Taylor (WI),29.2,7,107,1,3.64,107,176,v England,Bridgetown,26 Feb 2009,1,1,1
Rubel Hossain (BDESH),36,5,107,1,2.97,107,216,v West Indies,Dhaka,29 Oct 2011,1,1,1
Mashrafe Mortaza (BDESH),24,3,108,1,4.5,108,144,v South Africa,Chittagong,24 Apr 2003,1,1,1
E Chigumbura (ZIM),21,2,108,1,5.14,108,126,v Sri Lanka,Bulawayo,14 May 2004,1,1,1
SCJ Broad (ENG),33,6,108,1,3.27,108,198,v Australia,Manchester,1 Aug 2013,1,1,1
MM Patel (INDIA),34,7,109,1,3.2,109,204,v Pakistan,Delhi,22 Nov 2007,1,1,1
CRD Fernando (SL),33,3,109,1,3.3,109,198,v England,Colombo (SSC),9 Dec 2007,1,1,1
JE Taylor (WI),27,6,109,1,4.03,109,162,v New Zealand,Bridgetown,26 Jun 2014,1,1,1
Khaled Mahmud (BDESH),37,11,110,1,2.97,110,222,v England,Chittagong,29 Oct 2003,1,1,1
ML Nkala (ZIM),32,3,111,1,3.46,111,192,v Sri Lanka,Bulawayo,14 May 2004,1,1,1
PM Siddle (AUS),31,5,111,1,3.58,111,186,v England,Sydney,3 Jan 2011,1,1,1
M Morkel (SA),35,9,111,1,3.17,111,210,v Australia,Centurion,12 Feb 2014,1,1,1
Tapash Baisya (BDESH),28,4,112,1,4,112,168,v New Zealand,Dhaka,19 Oct 2004,1,1,1
RAS Lakmal (SL),33,6,112,1,3.39,112,198,v Pakistan,Pallekele,3 Jul 2015,1,1,1
SB Doull (NZ),29,5,113,1,3.89,113,174,v Australia,Wellington,24 Mar 2000,1,1,1
D Gough (ENG),29,4,113,1,3.89,113,174,v Australia,The Oval,23 Aug 2001,1,1,1
DBL Powell (WI),32,5,113,1,3.53,113,192,v South Africa,Port of Spain,8 Apr 2005,1,1,1
Shahadat Hossain (BDESH),27,3,113,1,4.18,113,162,v Pakistan,Chittagong,9 Dec 2011,1,1,1
KAJ Roach (WI),25,2,113,1,4.52,113,150,v Australia,Kingston,11 Jun 2015,1,1,1
DW Steyn (SA),31,4,114,1,3.67,114,186,v New Zealand,Cape Town,27 Apr 2006,1,1,1
SCJ Broad (ENG),29,2,114,1,3.93,114,174,v South Africa,Leeds,18 Jul 2008,1,1,1
TT Bresnan (ENG),32,6,114,1,3.56,114,192,v Australia,Manchester,1 Aug 2013,1,1,1
M Dillon (WI),32.3,5,115,1,3.53,115,195,v India,Georgetown,11 Apr 2002,1,1,1
A Flintoff (ENG),40,10,115,1,2.87,115,240,v South Africa,Lord's,31 Jul 2003,1,1,1
Shahadat Hossain (BDESH),34,7,115,1,3.38,115,204,v Australia,Fatullah,9 Apr 2006,1,1,1
CS Martin (NZ),30,3,115,1,3.83,115,180,v Australia,Wellington,19 Mar 2010,1,1,1
KR Pushpakumara (SL),29,6,116,1,4,116,174,v Pakistan,Galle,21 Jun 2000,1,1,1
M Dillon (WI),23,1,116,1,5.04,116,138,v Australia,Georgetown,10 Apr 2003,1,1,1
Mohammad Sami (PAK),40,11,116,1,2.9,116,240,v India,Rawalpindi,13 Apr 2004,1,1,1
TL Best (WI),26,4,116,1,4.46,116,156,v South Africa,St John's,29 Apr 2005,1,1,1
DJG Sammy (WI),33,3,116,1,3.51,116,198,v Australia,North Sound,30 May 2008,1,1,1
CRD Fernando (SL),31.2,1,116,1,3.7,116,188,v India,Colombo (SSC),26 Jul 2010,1,1,1
JM Anderson (ENG),41,7,116,1,2.82,116,246,v South Africa,The Oval,19 Jul 2012,1,1,1
VD Philander (SA),26.4,2,116,1,4.35,116,160,v Australia,Cape Town,1 Mar 2014,1,1,1
DG Cork (ENG),46,11,117,1,2.54,117,276,v Pakistan,Manchester,31 May 2001,1,1,1
SJ Harmison (ENG),28,2,117,1,4.17,117,168,v West Indies,Lord's,17 May 2007,1,1,1
NB Mahwire (ZIM),28.5,6,118,1,4.09,118,173,v Pakistan,Harare,9 Nov 2002,1,1,1
Mahbubul Alam (BDESH),36,5,118,1,3.27,118,216,v Sri Lanka,Dhaka,26 Dec 2008,1,1,1
Al-Amin Hossain (BDESH),32,3,118,1,3.68,118,192,v Sri Lanka,Dhaka,27 Jan 2014,1,1,1
T Panyangara (ZIM),25,4,120,1,4.8,120,150,v Sri Lanka,Bulawayo,14 May 2004,1,1,1
N Ncube (ZIM),35,4,121,1,3.45,121,210,v New Zealand,Bulawayo,1 Nov 2011,1,1,1
RMS Eranga (SL),45,18,122,1,2.71,122,270,v Pakistan,Galle,6 Aug 2014,1,1,1
Waqar Younis (PAK),30,4,123,1,4.1,123,180,v Sri Lanka,Lahore,6 Mar 2002,1,1,1
SL Malinga (SL),26.2,2,123,1,4.67,123,158,v South Africa,Colombo (SSC),27 Jul 2006,1,1,1
M Ntini (SA),33,8,124,1,3.75,124,198,v Australia,Johannesburg,22 Feb 2002,1,1,1
S Elworthy (SA),33,5,125,1,3.78,125,198,v Sri Lanka,Centurion,15 Nov 2002,1,1,1
SCJ Broad (ENG),32,5,125,1,3.9,125,192,v Sri Lanka,Lord's,3 Jun 2011,1,1,1
PM Siddle (AUS),42.5,7,128,1,2.98,128,257,v South Africa,Perth,17 Dec 2008,1,1,1
A Flintoff (ENG),35,3,128,1,3.65,128,210,v Australia,Cardiff,8 Jul 2009,1,1,1
JM Anderson (ENG),26,3,129,1,4.96,129,156,v South Africa,Birmingham,24 Jul 2003,1,1,1
SCJ Broad (ENG),32,6,129,1,4.03,129,192,v Australia,Cardiff,8 Jul 2009,1,1,1
AJ Bichel (AUS),28,6,130,1,4.64,130,168,v India,Brisbane,4 Dec 2003,1,1,1
A Nel (SA),37,4,131,1,3.54,131,222,v Pakistan,Port Elizabeth,19 Jan 2007,1,1,1
BA Stokes (ENG),29,5,131,1,4.51,131,174,v New Zealand,Leeds,29 May 2015,1,1,1
MA Wood (ENG),38,10,131,1,3.44,131,228,v Australia,Lord's,16 Jul 2015,1,1,1
D Pretorius (SA),25,6,132,1,5.28,132,150,v Australia,Cape Town,8 Mar 2002,1,1,1
B Lee (AUS),48,7,132,1,2.75,132,288,v South Africa,Perth,17 Dec 2008,1,1,1
JA Morkel (SA),32,4,132,1,4.12,132,192,v Australia,Cape Town,19 Mar 2009,1,1,1
JM Anderson (ENG),33,4,134,1,4.06,134,198,v India,Nottingham,27 Jul 2007,1,1,1
Rubel Hossain (BDESH),25,0,134,1,5.36,134,150,v India,Chittagong,17 Jan 2010,1,1,1
JR Hazlewood (AUS),32,2,134,1,4.18,134,192,v New Zealand,Perth,13 Nov 2015,1,1,1
RD King (WI),29,2,135,1,4.65,135,174,v Pakistan,Kingston,3 Jun 2005,1,1,1
